choice_set,event_id,event_type,outcomes,panelist_features,panelist_id,policy,product_display,product_features,product_id,schema_version,selected_product_ids,selection_id,t,traces
,fefbc379b636d7c7395a60b018187284,evaluation,"{""bitterness"": 2, ""purchase_intent"": ""yes"", ""rating"": 4}","{""abv_preference"": 0.6, ""adventurousness"": 0.8, ""age_group"": ""30-39"", ""beer_style_affinity"": {""ipa"": 0.7, ""lager"": 0.4, ""sour"": 0.8, ""stout"": 0.5, ""wheat"": 0.3}, ""bitterness_tolerance"": 0.6, ""gender"": ""nonbinary"", ""income_bracket"": ""60-100k"", ""price_sensitivity"": 0.5, ""region"": ""West"", ""sweetness_preference"": 0.4}",p0017,self_selection,"Introducing Summer Orchard Sour, a refreshing and tart beer perfect for warm weather. This light-bodied Sour boasts a vibrant acidity balanced by subtle sweetness, creating a crisp and enjoyable drinking experience. With a gentle bitterness and a delicate aroma, it’s easy to sip on. Brewed with real fruit additions, this beer offers a unique and fruity twist on the classic Sour style. At 5.0% ABV and 15 IBUs, it’s a delightfully approachable beer, priced at $16 for a six-pack.","{""abv"": 5.0, ""color_srm"": 6, ""flavor_profile"": {""acidity"": 0.9, ""aroma_intensity"": 0.5, ""bitterness"": 0.1, ""body"": 0.3, ""sweetness"": 0.4}, ""ibu"": 15, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": false, ""fruit_added"": true, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 16, ""style"": ""Sour""}",prod_0004,0.1.0,,8a492f929e4f6bdade0f6ecdb78ee1e7,0,"{""rationale"": ""This sounds like a great fit for my preferences! I love sours and the description of 'vibrant acidity balanced by subtle sweetness' is exactly what I'm looking for. The low bitterness (15 IBUs) is perfect for my moderate tolerance. The ABV is also a good level. The price is reasonable for a quality beer. I'm definitely interested in trying this.""}"
,090a968372bfc2b62f2c347a0dbf3330,evaluation,"{""bitterness"": 2, ""purchase_intent"": ""yes"", ""rating"": 4}","{""abv_preference"": 0.6, ""adventurousness"": 0.8, ""age_group"": ""30-39"", ""beer_style_affinity"": {""ipa"": 0.7, ""lager"": 0.4, ""sour"": 0.8, ""stout"": 0.5, ""wheat"": 0.3}, ""bitterness_tolerance"": 0.6, ""gender"": ""nonbinary"", ""income_bracket"": ""60-100k"", ""price_sensitivity"": 0.5, ""region"": ""West"", ""sweetness_preference"": 0.4}",p0017,self_selection,"Introducing Rustic Field Saison, a refreshing and complex beer perfect for enjoying outdoors. This Saison boasts a light golden color and a subtle malt sweetness balanced by a crisp acidity. Expect a vibrant aroma with citrus hop notes, complemented by a medium-light body and gentle bitterness. Aged in oak barrels, this beer offers a nuanced depth of flavor. With an ABV of 7.0% and 25 IBUs, it’s a flavorful yet approachable choice. Available in a six-pack for $11.","{""abv"": 7.0, ""color_srm"": 4, ""flavor_profile"": {""acidity"": 0.7, ""aroma_intensity"": 0.8, ""bitterness"": 0.3, ""body"": 0.5, ""sweetness"": 0.2}, ""ibu"": 25, ""ingredients"": {""barrel_aged"": true, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 11, ""style"": ""Saison""}",prod_0005,0.1.0,,8a492f929e4f6bdade0f6ecdb78ee1e7,0,"{""rationale"": ""This Saison sounds really appealing! The citrus hop aroma and crisp acidity align perfectly with my preferences. The barrel aging adds a layer of complexity I appreciate, and the lower sweetness is a big plus. The IBU is low enough that it won't be overwhelming, and the ABV is reasonable. The price is also quite good for a craft beer. I'm definitely interested in trying this.""}"
"[""prod_0001"", ""prod_0002"", ""prod_0003"", ""prod_0004"", ""prod_0005"", ""prod_0006"", ""prod_0007"", ""prod_0008"", ""prod_0009"", ""prod_0010""]",b569816676b69c9b8f918336ed90d72a,selection,,,p0018,self_selection,,,,0.1.0,"[""prod_0001"", ""prod_0002"", ""prod_0006"", ""prod_0010""]",,0,"{""dropped_product_ids"": [""prod_0010""], ""executed_product_ids"": [""prod_0001"", ""prod_0002"", ""prod_0006""], ""notes"": ""Selected a Pilsner, Stout, another Pilsner, and a Porter to cover my preferred styles.""}"
,0169325b780d442705e03ec7a7b82490,evaluation,"{""bitterness"": 3, ""purchase_intent"": ""yes"", ""rating"": 4}","{""abv_preference"": 0.4, ""adventurousness"": 0.4, ""age_group"": ""40-49"", ""beer_style_affinity"": {""ipa"": 0.4, ""lager"": 0.7, ""sour"": 0.2, ""stout"": 0.6, ""wheat"": 0.1}, ""bitterness_tolerance"": 0.5, ""gender"": ""male"", ""income_bracket"": ""100-150k"", ""price_sensitivity"": 0.3, ""region"": ""Northeast"", ""sweetness_preference"": 0.4}",p0018,self_selection,"Introducing Golden Horizon Pilsner, a crisp and refreshing beer crafted for everyday enjoyment. This classic Pilsner boasts a light golden color and a clean, bright taste. Expect a subtle citrus hop aroma and a balanced bitterness, complemented by a light body and a dry finish. With an ABV of 4.8% and 35 IBUs, it’s perfectly approachable and easy-drinking. Brewed with carefully selected ingredients, including citrus hops, Golden Horizon offers a straightforward and satisfying Pilsner experience. A six-pack is priced at $9.","{""abv"": 4.8, ""color_srm"": 3, ""flavor_profile"": {""acidity"": 0.3, ""aroma_intensity"": 0.6, ""bitterness"": 0.4, ""body"": 0.2, ""sweetness"": 0.1}, ""ibu"": 35, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 9, ""style"": ""Pilsner""}",prod_0001,0.1.0,,b569816676b69c9b8f918336ed90d72a,0,"{""rationale"": ""This sounds like a beer I'd enjoy. I like lagers and Pilsners, and the description of a 'crisp and refreshing' beer with a balanced bitterness is appealing. The ABV is good, and the IBU is in a range I find palatable. The citrus hop aroma is a nice touch. The price is reasonable. I'm likely to try it.""}"
,a49197ecacccba1158d4848dcb1fa8bf,evaluation,"{""bitterness"": 3, ""purchase_intent"": ""yes"", ""rating"": 4}","{""abv_preference"": 0.4, ""adventurousness"": 0.4, ""age_group"": ""40-49"", ""beer_style_affinity"": {""ipa"": 0.4, ""lager"": 0.7, ""sour"": 0.2, ""stout"": 0.6, ""wheat"": 0.1}, ""bitterness_tolerance"": 0.5, ""gender"": ""male"", ""income_bracket"": ""100-150k"", ""price_sensitivity"": 0.3, ""region"": ""Northeast"", ""sweetness_preference"": 0.4}",p0018,self_selection,"Introducing Midnight Bloom Stout, a rich and decadent dark beer perfect for savoring. This full-bodied stout boasts a deep, dark color and an ABV of 7.5%. Expect a complex flavor profile with notes of roasted malt complemented by a subtle sweetness and creamy mouthfeel thanks to the addition of lactose. With a moderate bitterness and a pleasant aroma, Midnight Bloom offers a balanced and satisfying experience. It’s a robust and flavorful choice, priced at $14 for a six-pack, ideal for those who appreciate a truly indulgent stout.","{""abv"": 7.5, ""color_srm"": 32, ""flavor_profile"": {""acidity"": 0.1, ""aroma_intensity"": 0.7, ""bitterness"": 0.2, ""body"": 0.8, ""sweetness"": 0.6}, ""ibu"": 45, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": false, ""fruit_added"": false, ""lactose"": true, ""roasted_malt"": true}, ""price_usd_6pack"": 14, ""style"": ""Stout""}",prod_0002,0.1.0,,b569816676b69c9b8f918336ed90d72a,0,"{""rationale"": ""This sounds like exactly the kind of stout I enjoy! The lactose adds a touch of sweetness which I like, and the moderate bitterness is perfect. The 7.5% ABV is a bit higher than my usual, but not a dealbreaker. The price is reasonable for the quality I expect. I'd definitely buy this to enjoy during the colder months.""}"
,39fb411ff97e9695dec1fef15c053d28,evaluation,"{""bitterness"": 2, ""purchase_intent"": ""maybe"", ""rating"": 3}","{""abv_preference"": 0.4, ""adventurousness"": 0.4, ""age_group"": ""40-49"", ""beer_style_affinity"": {""ipa"": 0.4, ""lager"": 0.7, ""sour"": 0.2, ""stout"": 0.6, ""wheat"": 0.1}, ""bitterness_tolerance"": 0.5, ""gender"": ""male"", ""income_bracket"": ""100-150k"", ""price_sensitivity"": 0.3, ""region"": ""Northeast"", ""sweetness_preference"": 0.4}",p0018,self_selection,"Introducing Sunrise Pilsner, a crisp and refreshing take on a classic style. This Pilsner boasts a light golden color and a clean, bright flavor profile. Subtle citrus hop notes provide a delicate aroma and balanced bitterness, complementing the gentle malt sweetness. With an ABV of 4.8% and 35 IBUs, it’s perfectly sessionable and easy-drinking. Brewed with carefully selected ingredients and no added fruit or roasted malts, Sunrise Pilsner offers a straightforward and satisfying beer experience. Enjoy a 6-pack for just $9.","{""abv"": 4.8, ""color_srm"": 3, ""flavor_profile"": {""acidity"": 0.05, ""aroma_intensity"": 0.6, ""bitterness"": 0.4, ""body"": 0.2, ""sweetness"": 0.1}, ""ibu"": 35, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 9, ""style"": ""Pilsner""}",prod_0006,0.1.0,,b569816676b69c9b8f918336ed90d72a,0,"{""rationale"": ""As a lager fan, a Pilsner seems like it could be a good fit. The description mentions a balanced bitterness and a touch of sweetness, which aligns with my preferences. The citrus hop notes are a bit of a question mark, but not a dealbreaker. The ABV and IBU are both appealing. I'm not actively looking for a new Pilsner, but I'd be willing to try it if it was available. The bitterness rating is based on the IBU and the description.""}"
"[""prod_0001"", ""prod_0002"", ""prod_0003"", ""prod_0004"", ""prod_0005"", ""prod_0006"", ""prod_0007"", ""prod_0008"", ""prod_0009"", ""prod_0010""]",cf9a0f01d82ff9790b065c388ddd148d,selection,,,p0019,self_selection,,,,0.1.0,"[""prod_0001"", ""prod_0002"", ""prod_0006"", ""prod_0009"", ""prod_0010""]",,0,"{""dropped_product_ids"": [""prod_0009"", ""prod_0010""], ""executed_product_ids"": [""prod_0001"", ""prod_0002"", ""prod_0006""], ""notes"": ""Selected a Pilsner, Stout, another Pilsner, a Wheat beer, and a Porter to cover my preferred styles and sweetness levels.""}"
,422d1e2a0c89b008e498bbfef9f2d314,evaluation,"{""bitterness"": 3, ""purchase_intent"": ""maybe"", ""rating"": 2}","{""abv_preference"": 0.3, ""adventurousness"": 0.3, ""age_group"": ""50-64"", ""beer_style_affinity"": {""ipa"": 0.2, ""lager"": 0.6, ""sour"": 0.0, ""stout"": 0.4, ""wheat"": 0.3}, ""bitterness_tolerance"": 0.3, ""gender"": ""prefer_not_say"", ""income_bracket"": ""150k+"", ""price_sensitivity"": 0.0, ""region"": ""South"", ""sweetness_preference"": 0.6}",p0019,self_selection,"Introducing Golden Horizon Pilsner, a crisp and refreshing beer crafted for everyday enjoyment. This classic Pilsner boasts a light golden color and a clean, bright taste. Expect a subtle citrus hop aroma and a balanced bitterness, complemented by a light body and a dry finish. With an ABV of 4.8% and 35 IBUs, it’s perfectly approachable and easy-drinking. Brewed with carefully selected ingredients, including citrus hops, Golden Horizon offers a straightforward and satisfying Pilsner experience. A six-pack is priced at $9.","{""abv"": 4.8, ""color_srm"": 3, ""flavor_profile"": {""acidity"": 0.3, ""aroma_intensity"": 0.6, ""bitterness"": 0.4, ""body"": 0.2, ""sweetness"": 0.1}, ""ibu"": 35, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 9, ""style"": ""Pilsner""}",prod_0001,0.1.0,,cf9a0f01d82ff9790b065c388ddd148d,0,"{""rationale"": ""As a lager drinker, I appreciate the Pilsner style. However, the flavor profile indicates a very low sweetness level (0.1), which is significantly below my preferred 0.6. The bitterness level (0.4) seems moderate, but combined with the lack of sweetness, it likely won't be as enjoyable as other options. I'm willing to try it once, hence the 'maybe' purchase intent, but it's unlikely to become a regular choice.""}"
,4189f99adde9eaed7babeea6a583d986,evaluation,"{""bitterness"": 3, ""purchase_intent"": ""maybe"", ""rating"": 4}","{""abv_preference"": 0.3, ""adventurousness"": 0.3, ""age_group"": ""50-64"", ""beer_style_affinity"": {""ipa"": 0.2, ""lager"": 0.6, ""sour"": 0.0, ""stout"": 0.4, ""wheat"": 0.3}, ""bitterness_tolerance"": 0.3, ""gender"": ""prefer_not_say"", ""income_bracket"": ""150k+"", ""price_sensitivity"": 0.0, ""region"": ""South"", ""sweetness_preference"": 0.6}",p0019,self_selection,"Introducing Midnight Bloom Stout, a rich and decadent dark beer perfect for savoring. This full-bodied stout boasts a deep, dark color and an ABV of 7.5%. Expect a complex flavor profile with notes of roasted malt complemented by a subtle sweetness and creamy mouthfeel thanks to the addition of lactose. With a moderate bitterness and a pleasant aroma, Midnight Bloom offers a balanced and satisfying experience. It’s a robust and flavorful choice, priced at $14 for a six-pack, ideal for those who appreciate a truly indulgent stout.","{""abv"": 7.5, ""color_srm"": 32, ""flavor_profile"": {""acidity"": 0.1, ""aroma_intensity"": 0.7, ""bitterness"": 0.2, ""body"": 0.8, ""sweetness"": 0.6}, ""ibu"": 45, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": false, ""fruit_added"": false, ""lactose"": true, ""roasted_malt"": true}, ""price_usd_6pack"": 14, ""style"": ""Stout""}",prod_0002,0.1.0,,cf9a0f01d82ff9790b065c388ddd148d,0,"{""rationale"": ""The description aligns well with my preferences for stouts – a rich, decadent flavor with a creamy mouthfeel and subtle sweetness is appealing. The lactose addition is a plus. The ABV is a bit higher than I usually go for, and the bitterness (IBU 45) is moderate, which I'm somewhat tolerant of, but I'm concerned it might be slightly too aggressive. The sweetness level (0.6) is a little lower than my ideal (0.6-1.0), but not a dealbreaker. I'd be willing to try it, but it's not a guaranteed purchase.""}"
,a1e3ebd0a84e8287e969b502259df55b,evaluation,"{""bitterness"": 2, ""purchase_intent"": ""maybe"", ""rating"": 3}","{""abv_preference"": 0.3, ""adventurousness"": 0.3, ""age_group"": ""50-64"", ""beer_style_affinity"": {""ipa"": 0.2, ""lager"": 0.6, ""sour"": 0.0, ""stout"": 0.4, ""wheat"": 0.3}, ""bitterness_tolerance"": 0.3, ""gender"": ""prefer_not_say"", ""income_bracket"": ""150k+"", ""price_sensitivity"": 0.0, ""region"": ""South"", ""sweetness_preference"": 0.6}",p0019,self_selection,"Introducing Sunrise Pilsner, a crisp and refreshing take on a classic style. This Pilsner boasts a light golden color and a clean, bright flavor profile. Subtle citrus hop notes provide a delicate aroma and balanced bitterness, complementing the gentle malt sweetness. With an ABV of 4.8% and 35 IBUs, it’s perfectly sessionable and easy-drinking. Brewed with carefully selected ingredients and no added fruit or roasted malts, Sunrise Pilsner offers a straightforward and satisfying beer experience. Enjoy a 6-pack for just $9.","{""abv"": 4.8, ""color_srm"": 3, ""flavor_profile"": {""acidity"": 0.05, ""aroma_intensity"": 0.6, ""bitterness"": 0.4, ""body"": 0.2, ""sweetness"": 0.1}, ""ibu"": 35, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 9, ""style"": ""Pilsner""}",prod_0006,0.1.0,,cf9a0f01d82ff9790b065c388ddd148d,0,"{""rationale"": ""As a lager drinker, a Pilsner is appealing. The description mentions a 'balanced bitterness' and 'gentle malt sweetness,' which aligns with my preferences. The 4.8% ABV is good for session drinking. However, the sweetness score of 0.1 is quite low; I generally prefer a sweeter profile (around 60%). While I'm open to trying new things, the lack of sweetness makes me hesitant. The bitterness level seems manageable, but I'll need to taste it to be sure. The price is reasonable.""}"
"[""prod_0001"", ""prod_0002"", ""prod_0003"", ""prod_0004"", ""prod_0005"", ""prod_0006"", ""prod_0007"", ""prod_0008"", ""prod_0009"", ""prod_0010""]",c2ab16a74a1a21000be710803660614c,selection,,,p0020,self_selection,,,,0.1.0,"[""prod_0002"", ""prod_0006"", ""prod_0009"", ""prod_0010""]",,0,"{""dropped_product_ids"": [""prod_0010""], ""executed_product_ids"": [""prod_0002"", ""prod_0006"", ""prod_0009""], ""notes"": ""Prioritizing stouts, pilsners, wheat beers, and porters, especially those with sweetness. Avoiding IPAs and sours.""}"
,f64a4006e4a5bf383eba662bc6b5a975,evaluation,"{""bitterness"": 3, ""purchase_intent"": ""no"", ""rating"": 2}","{""abv_preference"": 0.1, ""adventurousness"": 0.0, ""age_group"": ""65+"", ""beer_style_affinity"": {""ipa"": 0.0, ""lager"": 0.7, ""sour"": 0.0, ""stout"": 0.5, ""wheat"": 0.4}, ""bitterness_tolerance"": 0.0, ""gender"": ""male"", ""income_bracket"": ""30-60k"", ""price_sensitivity"": 0.7, ""region"": ""West"", ""sweetness_preference"": 0.9}",p0020,self_selection,"Introducing Midnight Bloom Stout, a rich and decadent dark beer perfect for savoring. This full-bodied stout boasts a deep, dark color and an ABV of 7.5%. Expect a complex flavor profile with notes of roasted malt complemented by a subtle sweetness and creamy mouthfeel thanks to the addition of lactose. With a moderate bitterness and a pleasant aroma, Midnight Bloom offers a balanced and satisfying experience. It’s a robust and flavorful choice, priced at $14 for a six-pack, ideal for those who appreciate a truly indulgent stout.","{""abv"": 7.5, ""color_srm"": 32, ""flavor_profile"": {""acidity"": 0.1, ""aroma_intensity"": 0.7, ""bitterness"": 0.2, ""body"": 0.8, ""sweetness"": 0.6}, ""ibu"": 45, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": false, ""fruit_added"": false, ""lactose"": true, ""roasted_malt"": true}, ""price_usd_6pack"": 14, ""style"": ""Stout""}",prod_0002,0.1.0,,c2ab16a74a1a21000be710803660614c,0,"{""rationale"": ""While I enjoy a stout, especially in colder months, the ABV of 7.5% is a bit higher than I typically prefer. I also dislike bitterness, and the description mentions a 'moderate bitterness' and an IBU of 45, which concerns me. The sweetness is a positive, but the overall profile doesn't seem like a good fit for my tastes. The price is reasonable, but I'm unlikely to purchase it given my preferences.""}"
,ee80f65cdfe0a306be122731134732da,evaluation,"{""bitterness"": 3, ""purchase_intent"": ""maybe"", ""rating"": 2}","{""abv_preference"": 0.1, ""adventurousness"": 0.0, ""age_group"": ""65+"", ""beer_style_affinity"": {""ipa"": 0.0, ""lager"": 0.7, ""sour"": 0.0, ""stout"": 0.5, ""wheat"": 0.4}, ""bitterness_tolerance"": 0.0, ""gender"": ""male"", ""income_bracket"": ""30-60k"", ""price_sensitivity"": 0.7, ""region"": ""West"", ""sweetness_preference"": 0.9}",p0020,self_selection,"Introducing Sunrise Pilsner, a crisp and refreshing take on a classic style. This Pilsner boasts a light golden color and a clean, bright flavor profile. Subtle citrus hop notes provide a delicate aroma and balanced bitterness, complementing the gentle malt sweetness. With an ABV of 4.8% and 35 IBUs, it’s perfectly sessionable and easy-drinking. Brewed with carefully selected ingredients and no added fruit or roasted malts, Sunrise Pilsner offers a straightforward and satisfying beer experience. Enjoy a 6-pack for just $9.","{""abv"": 4.8, ""color_srm"": 3, ""flavor_profile"": {""acidity"": 0.05, ""aroma_intensity"": 0.6, ""bitterness"": 0.4, ""body"": 0.2, ""sweetness"": 0.1}, ""ibu"": 35, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 9, ""style"": ""Pilsner""}",prod_0006,0.1.0,,c2ab16a74a1a21000be710803660614c,0,"{""rationale"": ""While I appreciate a crisp lager, the description mentions 'subtle citrus hop notes' and 'balanced bitterness.' Even a little bitterness isn't my preference. The sweetness level seems quite low (0.1), which is disappointing. It's a reasonable price, so I might try it once, but it's unlikely to become a regular purchase.""}"
,a39796b074082bddc71d5c6192ebfc90,evaluation,"{""bitterness"": 3, ""purchase_intent"": ""maybe"", ""rating"": 2}","{""abv_preference"": 0.1, ""adventurousness"": 0.0, ""age_group"": ""65+"", ""beer_style_affinity"": {""ipa"": 0.0, ""lager"": 0.7, ""sour"": 0.0, ""stout"": 0.5, ""wheat"": 0.4}, ""bitterness_tolerance"": 0.0, ""gender"": ""male"", ""income_bracket"": ""30-60k"", ""price_sensitivity"": 0.7, ""region"": ""West"", ""sweetness_preference"": 0.9}",p0020,self_selection,"Introducing Golden Harvest Wheat, a refreshing and easy-drinking beer perfect for any occasion. This Wheat style beer boasts a light golden color and a subtle sweetness balanced by a crisp acidity. Expect a gentle bitterness and a pleasant aroma with hints of citrus thanks to carefully selected hops. With an ABV of 5.2% and 20 IBUs, it’s approachable and flavorful. Enjoy this uncomplicated brew, priced at $8 for a six-pack, and experience a taste of sunshine in every sip.","{""abv"": 5.2, ""color_srm"": 4, ""flavor_profile"": {""acidity"": 0.2, ""aroma_intensity"": 0.7, ""bitterness"": 0.3, ""body"": 0.4, ""sweetness"": 0.2}, ""ibu"": 20, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 8, ""style"": ""Wheat""}",prod_0009,0.1.0,,c2ab16a74a1a21000be710803660614c,0,"{""rationale"": ""While I appreciate a wheat beer, the description mentions 'subtle sweetness balanced by a crisp acidity' and 'gentle bitterness.' I prefer my beers quite sweet, and the sweetness level (0.2) seems low based on the flavor profile. The bitterness level of 3 also concerns me, as I dislike bitter beers. The price is reasonable, so I might try it once, but it's unlikely to become a regular purchase.""}"
